과목,강좌명,강사,강좌구분,난이도,링크
수학,"[(고1, 2를 위한) 2028 수능개념] 박자영의 '꿈이 될 너를 위한' 대수",박자영,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000815
수학,"[(고1, 2를 위한) 2028 수능개념] 최경훈의 효율적 알고리즘 - 대수",최경훈,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000816
수학,"[(고1, 2를 위한) 2028 수능개념] 3주완성 개념끝판왕! 정종영의 미적분Ⅰ",정종영,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000817
수학,고등학교 학점 이수 지원 온라인 수업(대수),[연합]이국희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000848
수학,고등학교 학점 이수 지원 온라인 수업(미적분Ⅰ),[연합]최경훈,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000849
수학,고등학교 학점 이수 지원 온라인 수업(확률과 통계),[연합]정유빈,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000850
수학,[수능 빌드업] 정종영의 대수 - 워크북 (2022 개정),정종영,문제풀이,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000952
수학,[수능 빌드업] 김지송의 미적분Ⅰ - 워크북 (2022 개정),김지송,문제풀이,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000953
수학,[수능 빌드업] 최경훈의 확률과 통계 - 워크북 (2022 개정),최경훈,문제풀이,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000954
수학,[올림포스 고난도] 대수 (2022 개정),이하영,개념완성,발전,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000945
수학,[올림포스 고난도] 미적분Ⅰ (2022 개정),차현우,개념완성,발전,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000946
수학,[올림포스 고난도] 확률과 통계 (2022 개정),이국희,개념완성,발전,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000947
수학,[올림포스 유형편] 대수 (2022 개정),서영란,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000851
수학,[올림포스 유형편] 미적분Ⅰ (2022 개정),심주석,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000852
수학,[올림포스 유형편] 확률과 통계 (2022 개정),김현준,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000853
수학,"[(고1, 2를 위한) 2028 수능개념] 박자영의 '꿈이 될 너를 위한' 대수",박자영,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000815
수학,"[(고1, 2를 위한) 2028 수능개념] 최경훈의 효율적 알고리즘 - 대수",최경훈,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000816
수학,"[(고1, 2를 위한) 2028 수능개념] 3주완성 개념끝판왕! 정종영의 미적분Ⅰ",정종영,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000817
과학,고등학교 학점 이수 지원 온라인 수업(물리학),[연합]차영,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000962
과학,고등학교 학점 이수 지원 온라인 수업(화학),[연합]박주원,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000963
과학,고등학교 학점 이수 지원 온라인 수업(생명과학),[연합]조은희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000964
과학,고등학교 학점 이수 지원 온라인 수업(지구과학),[연합]이윤희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000965
과학,[개념완성] 물리학 (2022 개정),[연합]장동호,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000941
과학,[개념완성] 화학 (2022 개정),[연합]박주원,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000942
과학,[개념완성] 생명과학 (2022 개정),[연합]조은희,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000943
과학,[개념완성] 지구과학 (2022 개정),[연합]서인혜,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000944
과학,[개념완성 전국연합학력평가 기출문제집] 통합과학 (2022 개정),박주원,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000826
과학,"[(고1, 2를 위한) 2028 수능개념] 시그널 통합과학1",김청해,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000700
과학,"[(고1, 2를 위한) 2028 수능개념] 시그널 통합과학2",김청해,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000701
과학,[50일 통합과학] 통합과학1 (2022개정),박소현,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000386
과학,[50일 통합과학] 통합과학2 (2022 개정),양은혜,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000387
과학,[2028 대학수학능력시험 예시 문항 분석] 통합과학,양은혜,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000226
과학,[개념완성 문항편] 통합과학 943제 (2022 개정),[연합]정유니,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001004
과학,고등학교 학점 이수 지원 온라인 수업(물리학),[연합]차영,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000962
과학,고등학교 학점 이수 지원 온라인 수업(화학),[연합]박주원,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000963
과학,고등학교 학점 이수 지원 온라인 수업(생명과학),[연합]조은희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000964
과학,고등학교 학점 이수 지원 온라인 수업(지구과학),[연합]이윤희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000965
과학,[개념완성] 물리학 (2022 개정),[연합]장동호,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000941
과학,[개념완성] 화학 (2022 개정),[연합]박주원,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000942
과학,[개념완성] 생명과학 (2022 개정),[연합]조은희,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000943
과학,[개념완성] 지구과학 (2022 개정),[연합]서인혜,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000944
과학,[개념완성 전국연합학력평가 기출문제집] 통합과학 (2022 개정),박주원,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000826
과학,"[(고1, 2를 위한) 2028 수능개념] 시그널 통합과학1",김청해,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000700
과학,"[(고1, 2를 위한) 2028 수능개념] 시그널 통합과학2",김청해,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000701
과학,[50일 통합과학] 통합과학1 (2022개정),박소현,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000386
과학,[50일 통합과학] 통합과학2 (2022 개정),양은혜,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000387
과학,[2028 대학수학능력시험 예시 문항 분석] 통합과학,양은혜,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000226
과학,[개념완성 문항편] 통합과학 943제 (2022 개정),[연합]정유니,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001004
과학,고등학교 학점 이수 지원 온라인 수업(물리학),[연합]차영,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000962
과학,고등학교 학점 이수 지원 온라인 수업(화학),[연합]박주원,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000963
과학,고등학교 학점 이수 지원 온라인 수업(생명과학),[연합]조은희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000964
과학,고등학교 학점 이수 지원 온라인 수업(지구과학),[연합]이윤희,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000965
과학,[개념완성] 물리학 (2022 개정),[연합]장동호,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000941
과학,[개념완성] 화학 (2022 개정),[연합]박주원,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000942
과학,[개념완성] 생명과학 (2022 개정),[연합]조은희,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000943
과학,[개념완성] 지구과학 (2022 개정),[연합]서인혜,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000944
과학,[개념완성 전국연합학력평가 기출문제집] 통합과학 (2022 개정),박주원,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000826
과학,"[(고1, 2를 위한) 2028 수능개념] 시그널 통합과학1",김청해,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000700
과학,"[(고1, 2를 위한) 2028 수능개념] 시그널 통합과학2",김청해,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000701
과학,[50일 통합과학] 통합과학1 (2022개정),박소현,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000386
과학,[50일 통합과학] 통합과학2 (2022 개정),양은혜,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000387
과학,[2028 대학수학능력시험 예시 문항 분석] 통합과학,양은혜,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000226
과학,[개념완성 문항편] 통합과학 943제 (2022 개정),[연합]정유니,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001004
사회,고등학교 학점 이수 지원 온라인 수업(세계시민과 지리),이진웅,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000958
사회,고등학교 학점 이수 지원 온라인 수업(세계사),박세훈,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000959
사회,고등학교 학점 이수 지원 온라인 수업(사회와 문화),박민아,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000960
사회,고등학교 학점 이수 지원 온라인 수업(현대사회와 윤리),한보라,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000961
사회,[개념완성] 사회와 문화 (2022 개정),권윤복,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000939
사회,[개념완성] 현대사회와 윤리 (2022 개정),이호성,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000940
사회,[개념완성 전국연합학력평가 기출문제집] 통합사회 (2022 개정),[연합]이진웅,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000825
사회,"[(고1, 2를 위한) 2028 수능개념] 박봄의 통합사회 개념홀릭",박봄,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000699
사회,"[(고1, 2를 위한) 2028 수능개념] 강승희의 통합사회 알고리즘",강승희,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000845
사회,"[(고1, 2를 위한) 2028 수능개념] 이다은의 한 발 빠른 1회독 통합사회",이다은,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000846
사회,[2028 대학수학능력시험 예시 문항 분석] 통합사회,강승희,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000225
사회,[개념완성 문항편] 통합사회 1188제 (2022 개정),[연합]박봄,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001003
사회,[2028 수능 스타트] 통합사회 (2022 개정),박봄,입문,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000996
사회,[2028학년도 수능 가이드 특강] 사회탐구,[연합]박봄,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000007
사회,"[개념완성] 통합사회1,2 기출 7개년 완전 분석 (2022 개정)",[연합]이윤지,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000875
사회,고등학교 학점 이수 지원 온라인 수업(세계시민과 지리),이진웅,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000958
사회,고등학교 학점 이수 지원 온라인 수업(세계사),박세훈,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000959
사회,고등학교 학점 이수 지원 온라인 수업(사회와 문화),박민아,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000960
사회,고등학교 학점 이수 지원 온라인 수업(현대사회와 윤리),한보라,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000961
사회,[개념완성] 사회와 문화 (2022 개정),권윤복,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000939
사회,[개념완성] 현대사회와 윤리 (2022 개정),이호성,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000940
사회,[개념완성 전국연합학력평가 기출문제집] 통합사회 (2022 개정),[연합]이진웅,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000825
사회,"[(고1, 2를 위한) 2028 수능개념] 박봄의 통합사회 개념홀릭",박봄,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000699
사회,"[(고1, 2를 위한) 2028 수능개념] 강승희의 통합사회 알고리즘",강승희,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000845
사회,"[(고1, 2를 위한) 2028 수능개념] 이다은의 한 발 빠른 1회독 통합사회",이다은,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000846
사회,[2028 대학수학능력시험 예시 문항 분석] 통합사회,강승희,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000225
사회,[개념완성 문항편] 통합사회 1188제 (2022 개정),[연합]박봄,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001003
사회,[2028 수능 스타트] 통합사회 (2022 개정),박봄,입문,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000996
사회,[2028학년도 수능 가이드 특강] 사회탐구,[연합]박봄,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000007
사회,"[개념완성] 통합사회1,2 기출 7개년 완전 분석 (2022 개정)",[연합]이윤지,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000875
사회,고등학교 학점 이수 지원 온라인 수업(세계시민과 지리),이진웅,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000958
사회,고등학교 학점 이수 지원 온라인 수업(세계사),박세훈,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000959
사회,고등학교 학점 이수 지원 온라인 수업(사회와 문화),박민아,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000960
사회,고등학교 학점 이수 지원 온라인 수업(현대사회와 윤리),한보라,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000961
사회,[개념완성] 사회와 문화 (2022 개정),권윤복,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000939
사회,[개념완성] 현대사회와 윤리 (2022 개정),이호성,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000940
사회,[개념완성 전국연합학력평가 기출문제집] 통합사회 (2022 개정),[연합]이진웅,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000825
사회,"[(고1, 2를 위한) 2028 수능개념] 박봄의 통합사회 개념홀릭",박봄,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000699
사회,"[(고1, 2를 위한) 2028 수능개념] 강승희의 통합사회 알고리즘",강승희,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000845
사회,"[(고1, 2를 위한) 2028 수능개념] 이다은의 한 발 빠른 1회독 통합사회",이다은,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000846
사회,[2028 대학수학능력시험 예시 문항 분석] 통합사회,강승희,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000225
사회,[개념완성 문항편] 통합사회 1188제 (2022 개정),[연합]박봄,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001003
사회,[2028 수능 스타트] 통합사회 (2022 개정),박봄,입문,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000996
사회,[2028학년도 수능 가이드 특강] 사회탐구,[연합]박봄,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000007
사회,"[개념완성] 통합사회1,2 기출 7개년 완전 분석 (2022 개정)",[연합]이윤지,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000875
사회,고등학교 학점 이수 지원 온라인 수업(세계시민과 지리),이진웅,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000958
사회,고등학교 학점 이수 지원 온라인 수업(세계사),박세훈,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000959
사회,고등학교 학점 이수 지원 온라인 수업(사회와 문화),박민아,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000960
사회,고등학교 학점 이수 지원 온라인 수업(현대사회와 윤리),한보라,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000961
사회,[개념완성] 사회와 문화 (2022 개정),권윤복,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000939
사회,[개념완성] 현대사회와 윤리 (2022 개정),이호성,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000940
사회,[개념완성 전국연합학력평가 기출문제집] 통합사회 (2022 개정),[연합]이진웅,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000825
사회,"[(고1, 2를 위한) 2028 수능개념] 박봄의 통합사회 개념홀릭",박봄,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000699
사회,"[(고1, 2를 위한) 2028 수능개념] 강승희의 통합사회 알고리즘",강승희,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000845
사회,"[(고1, 2를 위한) 2028 수능개념] 이다은의 한 발 빠른 1회독 통합사회",이다은,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000846
사회,[2028 대학수학능력시험 예시 문항 분석] 통합사회,강승희,문제풀이,공통,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000225
사회,[개념완성 문항편] 통합사회 1188제 (2022 개정),[연합]박봄,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240001003
사회,[2028 수능 스타트] 통합사회 (2022 개정),박봄,입문,기초,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000996
사회,[2028학년도 수능 가이드 특강] 사회탐구,[연합]박봄,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000007
사회,"[개념완성] 통합사회1,2 기출 7개년 완전 분석 (2022 개정)",[연합]이윤지,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000875
한국사,"[(고1, 2를 위한) 2028 수능개념] 류성완의 완벽한 한국사",류성완,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000697
한국사,"[(고1, 2를 위한) 2028 수능개념] 샛별☆ 이충모의 한국사",이충모,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000698
한국사,[1등급 2주 특강] 고1 학평 기출 - 한국사(2학기 기말 대비),류성완,학교시험대비,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000781
한국사,[2026 수능 기출의 미래] 한국사,이충모,문제풀이,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000852
한국사,[개념완성] 한국사 (2022 개정),김준우,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000860
한국사,[2025 내신만점 수능특강] 김준우의 한국사,김준우,학교시험대비,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20240000114
한국사,[2024 내신만점 수능특강] 이충모의 한국사,이충모,학교시험대비,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20230000014
한국사,[2024 수능 기출의 미래] 한국사,[연합]최태성,문제풀이,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20220000798
한국사,[고등학생을 위한 多담은 한국사 연표] 1주만에 끝내기,김정현,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20210001277
한국사,[고등학생을 위한 多담은 한국사 연표] 완벽정리,김준우,입문,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20210001278
일반/진로/교양,고등학교 학점 이수 지원 온라인 수업(정보),홍창민,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000714
일반/진로/교양,고등학교 학점 이수 지원 온라인 수업(체육1),[연합]정창영,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000966
일반/진로/교양,고등학교 학점 이수 지원 온라인 수업(체육2),손윤미,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000967
일반/진로/교양,고등학교 학점 이수 지원 온라인 수업(음악),[연합]이찬숙,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000968
일반/진로/교양,고등학교 학점 이수 지원 온라인 수업(미술),곽주현,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000969
일반/진로/교양,고등학교 학점 이수 지원 온라인 수업(기술·가정),김준정,기타,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20250000970
일반/진로/교양,[선택과목특강] 음악,EBS,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20210001184
일반/진로/교양,[선택과목특강] 미술,EBS,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20210001185
일반/진로/교양,[선택과목특강] 체육,[연합]이동규,개념완성,기본,https://www.ebsi.co.kr/ebs/lms/lmsx/retrieveSbjtDtl.ebs?courseId=S20210001186
